Fluminense;Gremio;2017;7; ; 2 ; 55% ; 45% ; 2 ; 2 ;;;;; 4 ; 3 ; 5 ; 6 ;;; 64 ; 49 ; 43 ; 33 ; 2 ; 1 ;;;;; 4 ; 3 ;;; 10 ; 13 ; 16 ; 12 ; 5 ; 6 ; 21 ; 16 ; 3 ; 2 
Coritiba;Bahia;2017;7; ; ; 50% ; 50% ; 2 ; 2 ;;;;; ; 1 ; 7 ; 7 ;;; 63 ; 54 ; 37 ; 31 ; 5 ; 1 ;;;;; 1 ; 4 ; 1 ; 1 ; 16 ; 15 ; 16 ; 21 ; 10 ; 11 ; 24 ; 16 ; 5 ; 6 
Atletico Go;Atletico Pr;2017;8; ; 1 ; 67% ; 33% ; 6 ; 1 ;;; 1 ; ; 2 ; 2 ; 9 ; 3 ;;; 83 ; 65 ; 50 ; 23 ;;; 1 ; ;;; 1 ; 5 ;;; 16 ; 14 ; 14 ; 16 ; 3 ; 14 ; 29 ; 12 ; 11 ; 
Corinthians;Cruzeiro;2017;7; 1 ; ; 51% ; 49% ; 2 ; 3 ;;;;; 1 ; 4 ; 3 ; 8 ;;; 65 ; 61 ; 40 ; 46 ; 6 ; 4 ;;;;; ; 1 ;;; 9 ; 16 ; 20 ; 15 ; 11 ; 4 ; 26 ; 28 ; 6 ; 7 
Santos;Palmeiras;2017;7; 1 ; ; 45% ; 55% ; 4 ; 7 ;;; ; 1 ; 1 ; 2 ; 2 ; 6 ;;; 42 ; 52 ; 29 ; 36 ; 2 ; 3 ;;;;; 1 ; 3 ;;; 16 ; 14 ; 17 ; 18 ; 7 ; 3 ; 17 ; 25 ; 10 ; 7 
Flamengo;Ponte Preta;2017;7; 2 ; ; 57% ; 43% ; 3 ; 3 ;;;;; 5 ; 1 ; 11 ; 8 ;;; 85 ; 48 ; 60 ; 35 ; 2 ; 1 ;;;;; 2 ; 2 ;;; 12 ; 16 ; 17 ; 14 ; 9 ; 12 ; 19 ; 19 ; 5 ; 4 
Santos;Ponte Preta;2017;8;;; 58% ; 42% ; 5 ; 3 ;;; 2 ; ; ; 2 ; 7 ; 3 ;;; 53 ; 36 ; 40 ; 24 ; 2 ; 3 ;;;;; 3 ; 4 ;;; 17 ; 13 ; 16 ; 19 ; 7 ; 11 ; 26 ; 11 ; 5 ; 2 
Chapecoense;Botafogo;2017;8; ; 2 ; 60% ; 40% ; 7 ; 2 ;;;;; 5 ; ; 8 ; 2 ;;; 89 ; 53 ; 48 ; 26 ; 2 ; 4 ;;;;; ; 2 ;;; 11 ; 13 ; 17 ; 13 ; 3 ; 18 ; 32 ; 21 ; 8 ; 3 
Sao Paulo;Atletico Mg;2017;8; 1 ; 2 ; 61% ; 39% ; 1 ; 2 ;;;;; 1 ; 2 ; 9 ; 4 ;;; 59 ; 43 ; 43 ; 31 ; 4 ; 3 ;;;;; 2 ; 2 ;;; 11 ; 24 ; 28 ; 15 ; 7 ; 14 ; 29 ; 21 ; 5 ; 3 
Sport;Vitoria;2017;8; 1 ; 3 ; 58% ; 42% ; 5 ; 3 ;;;;; ; 2 ; 5 ; 6 ;;; 64 ; 47 ; 36 ; 30 ; 3 ; 1 ;;;;;;;;; 9 ; 17 ; 20 ; 13 ; 7 ; 6 ; 40 ; 23 ; 5 ; 5 
Bahia;Palmeiras;2017;8; 2 ; 4 ; 59% ; 41% ; 6 ; 1 ;;;;; 1 ; 1 ; 4 ; 7 ;;; 55 ; 39 ; 24 ; 26 ; 2 ; 1 ; ; 1 ;;; ; 5 ;;; 12 ; 23 ; 24 ; 14 ; 6 ; 7 ; 24 ; 34 ; 3 ; 5 
Coritiba;Corinthians;2017;8; ; ; 50% ; 50% ; 4 ; 1 ;;;;; ; 3 ; 8 ; ;;; 59 ; 59 ; 42 ; 36 ; 4 ; 5 ;;;;; 2 ; 3 ;;; 18 ; 13 ; 18 ; 22 ; 4 ; 13 ; 22 ; 27 ; 10 ; 4 
Fluminense;Flamengo;2017;8; 2 ; 2 ; 44% ; 56% ; 3 ; 3 ;;;;;;; 6 ; 7 ;;; 58 ; 55 ; 28 ; 39 ; ; 1 ; 1 ; ;;; 1 ; 6 ;;; 16 ; 23 ; 26 ; 16 ; 6 ; 9 ; 20 ; 31 ; 3 ; 4 
